1652637000000,30060.7,30080.0,29962.95,29985.0,145.38404
1652637300000,29984.99,30024.37,29976.32,29990.0,76.86738
1652637600000,29990.01,30019.95,29936.49,30000.44,113.43928
1652637900000,30003.66,30024.35,29980.0,29987.34,104.56245
1652638200000,29987.35,30019.86,29953.06,30016.54,84.73487
1652638500000,30016.54,30085.56,30016.53,30068.71,115.48625
1652638800000,30068.71,30068.72,29992.49,30004.73,107.62006
1652639100000,30004.74,30080.0,30004.73,30044.54,97.25642
1652639400000,30044.54,30161.77,30040.1,30123.17,127.4159
1652639700000,30123.18,30152.61,30078.65,30103.14,111.85893
1652640000000,30103.14,30393.92,30060.0,30382.32,595.68267
1652640300000,30382.32,30423.0,30242.15,30251.25,270.15806
1652640600000,30251.25,30324.1,30240.0,30311.3,97.36317
1652640900000,30311.29,30327.04,30266.59,30312.1,76.95042
1652641200000,30312.11,30315.22,30245.58,30277.0,75.04826
1652641500000,30277.01,30367.41,30267.03,30271.17,105.14685
1652641800000,30271.18,30285.32,30190.0,30236.75,99.75777
1652642100000,30236.75,30272.11,30199.11,30266.08,75.46428
1652642400000,30266.09,30272.9,30222.42,30256.2,30.69877
1652642700000,30256.2,30270.0,30194.4,30209.42,66.85008
1652643000000,30209.42,30344.37,30206.35,30303.93,129.42774
1652643300000,30303.94,30350.0,30294.96,30327.69,122.18551
1652643600000,30327.68,30389.0,30295.28,30336.18,161.35481
1652643900000,30336.17,30500.0,30336.17,30382.15,288.56213
1652644200000,30382.15,30397.43,30362.93,30393.99,75.95136
1652644500000,30394.0,30491.2,30384.36,30457.88,213.53687
1652644800000,30457.88,30483.43,30387.47,30418.0,158.6334
1652645100000,30418.01,30418.01,30355.22,30391.67,99.13821
1652645400000,30391.67,30970.99,30387.89,30819.19,1888.67808
1652645700000,30819.2,30861.8,30682.38,30833.14,517.15524
1652646000000,30833.14,31180.0,30825.38,31097.55,1341.06356
1652646300000,31097.55,31104.86,30960.0,30986.43,528.2522
1652646600000,30986.43,31050.0,30886.0,31029.96,350.98852
1652646900000,31029.97,31029.97,30918.56,30948.36,153.45933
1652647200000,30948.37,30990.99,30869.55,30909.39,276.38729
1652647500000,30909.39,31029.54,30873.57,30992.52,247.69603
1652647800000,30992.51,31076.2,30975.01,30990.82,176.7914
1652648100000,30990.83,31100.0,30990.82,31058.19,162.10535
1652648400000,31058.19,31117.83,31046.63,31105.57,218.49345
1652648700000,31105.56,31220.0,30985.4,31026.45,391.01864
1652649000000,31026.45,31036.06,30939.33,30985.07,150.06325
1652649300000,30985.08,30985.08,30858.01,30891.91,250.6031
1652649600000,30891.91,30978.54,30888.0,30909.39,165.26069
1652649900000,30909.4,30964.23,30895.28,30897.81,117.92052
1652650200000,30897.8,30936.9,30870.82,30904.94,85.5971
1652650500000,30904.95,30955.48,30904.94,30910.0,52.5228
1652650800000,30910.0,31040.0,30910.0,30941.89,85.17378
1652651100000,30941.89,31121.65,30922.88,31014.9,225.51746
1652651400000,31014.9,31060.0,31008.87,31025.7,108.96488
1652651700000,31025.71,31130.0,31013.24,31075.87,204.57408
1652652000000,31075.87,31460.0,31075.36,31385.64,898.36189
1652652300000,31385.63,31385.64,31180.03,31227.39,552.53275
1652652600000,31227.39,31273.51,31150.13,31180.01,181.6801
1652652900000,31180.0,31265.3,31150.64,31162.35,256.68523
1652653200000,31162.36,31237.23,31160.96,31217.12,205.70494
1652653500000,31217.12,31220.57,31108.3,31127.45,181.50388
1652653800000,31127.44,31192.77,31091.38,31140.75,128.96601
1652654100000,31140.75,31158.89,31080.0,31103.46,125.67762
1652654400000,31103.45,31200.0,31084.14,31185.66,197.77711
1652654700000,31185.66,31259.05,31163.6,31205.62,113.8909
1652655000000,31205.63,31205.63,31126.66,31127.71,146.39289
1652655300000,31127.71,31151.19,31085.84,31090.7,117.56958
1652655600000,31090.7,31125.95,31047.61,31095.51,131.55744
1652655900000,31095.51,31124.41,31072.25,31101.83,90.65716
1652656200000,31101.82,31134.76,31055.29,31060.01,130.50406
1652656500000,31060.01,31108.7,31055.74,31084.22,64.47332
1652656800000,31084.23,31186.24,31080.0,31170.59,130.79843
1652657100000,31170.6,31196.95,31121.21,31151.69,87.22044
1652657400000,31151.69,31194.96,31125.08,31154.77,113.26757
1652657700000,31154.77,31161.66,31130.92,31161.65,53.36675
1652658000000,31161.65,31238.85,31136.42,31227.11,163.13263
1652658300000,31227.11,31397.93,31208.18,31213.99,344.94435
1652658600000,31213.98,31369.58,31213.97,31320.0,149.30538
1652658900000,31320.01,31360.25,31290.0,31328.89,147.09362
1652659200000,31328.89,31328.9,31166.96,31231.66,322.4154
1652659500000,31231.65,31280.0,31167.49,31170.0,271.78014
1652659800000,31170.0,31208.7,31155.2,31155.77,121.90262
1652660100000,31155.77,31158.71,31048.0,31082.57,198.32738
1652660400000,31082.56,31118.84,31048.0,31093.11,367.30563
1652660700000,31093.1,31131.92,31077.6,31113.86,113.75396
1652661000000,31113.86,31124.33,31072.67,31080.5,172.6063
1652661300000,31080.49,31184.8,31080.48,31095.43,265.92559
1652661600000,31095.44,31104.92,31065.51,31079.25,106.45674
1652661900000,31079.24,31113.13,31055.51,31108.74,169.40052
1652662200000,31108.74,31117.46,31063.74,31096.4,101.20657
1652662500000,31096.41,31112.94,31070.01,31111.5,75.10601
1652662800000,31111.5,31159.52,31076.9,31092.65,140.2372
1652663100000,31092.65,31107.08,30918.14,30952.93,346.99715
1652663400000,30952.94,31005.99,30904.07,31005.99,212.35983
1652663700000,31005.98,31030.0,30964.27,31010.29,110.35383
1652664000000,31010.28,31023.39,30939.02,30947.15,88.86691
1652664300000,30947.14,30965.16,30888.05,30920.91,185.50115
1652664600000,30920.91,30923.64,30760.65,30800.58,518.9108
1652664900000,30800.59,30809.61,30690.0,30740.0,414.09068
1652665200000,30740.0,30800.16,30720.0,30750.97,554.35101
1652665500000,30750.97,30800.0,30686.55,30699.57,370.41948
1652665800000,30699.58,30789.99,30697.78,30733.33,141.73621
1652666100000,30733.34,30778.25,30711.86,30776.06,160.95207
1652666400000,30776.05,30780.0,30668.5,30676.91,211.03156
1652666700000,30676.92,30690.0,30537.96,30571.75,379.44665
1652667000000,30571.75,30591.53,30376.0,30460.39,684.76112
1652667300000,30460.38,30500.0,30445.1,30460.02,160.43049
1652667600000,30460.01,30485.92,30413.96,30469.02,203.42052
1652667900000,30469.03,30526.96,30454.98,30499.25,179.55423
1652668200000,30499.25,30544.45,30497.88,30528.77,187.20994
1652668500000,30528.77,30549.76,30500.02,30539.79,95.064
1652668800000,30539.8,30539.8,30424.66,30457.15,171.46374
1652669100000,30457.15,30457.15,30393.46,30397.63,103.84386
1652669400000,30397.63,30443.48,30393.46,30435.52,172.11055
1652669700000,30435.53,30517.38,30435.52,30496.35,114.09125
1652670000000,30496.36,30520.87,30470.0,30497.57,84.73451
1652670300000,30497.57,30497.57,30400.78,30425.8,146.72153
1652670600000,30425.79,30425.8,30300.0,30343.65,293.63028
1652670900000,30343.64,30380.0,30245.81,30282.03,104.30628
1652671200000,30282.04,30313.89,30214.28,30214.28,251.47844
1652671500000,30214.29,30278.21,30211.32,30270.3,150.03029
1652671800000,30270.29,30329.22,30224.44,30293.21,180.48653
1652672100000,30293.21,30340.82,30293.21,30310.21,63.34588
1652672400000,30310.21,30324.28,30280.0,30293.95,97.11745
1652672700000,30293.95,30307.38,30243.95,30274.91,110.94989
1652673000000,30274.92,30338.33,30254.74,30318.14,62.61253
1652673300000,30318.14,30345.11,30295.47,30323.23,75.98566
1652673600000,30323.23,30336.73,30276.02,30304.78,75.62265
1652673900000,30304.77,30330.0,30216.84,30231.31,108.82973
1652674200000,30231.32,30299.13,30231.1,30292.38,78.27074
1652674500000,30292.37,30368.01,30270.7,30363.14,111.58063
1652674800000,30363.15,30436.75,30363.14,30387.4,200.4757
1652675100000,30387.41,30417.45,30349.61,30370.54,131.53586
1652675400000,30370.55,30405.27,30132.86,30204.56,335.42244
1652675700000,30204.57,30300.0,30200.0,30297.4,168.95496
1652676000000,30297.4,30423.54,30290.0,30399.99,209.01841
1652676300000,30400.0,30409.19,30345.31,30408.98,115.63353
1652676600000,30408.99,30443.04,30400.0,30423.73,68.47016
1652676900000,30423.73,30429.99,30330.0,30330.01,99.98694
1652677200000,30330.0,30371.6,30330.0,30354.96,94.27877
1652677500000,30354.96,30369.99,30307.13,30369.99,74.00935
1652677800000,30369.98,30423.79,30364.98,30413.59,145.26115
1652678100000,30413.59,30454.4,30400.0,30416.2,130.61542
1652678400000,30416.2,30473.31,30416.19,30455.56,123.28359
1652678700000,30455.55,30465.77,30403.8,30437.65,117.04286
1652679000000,30437.65,30437.66,30397.83,30426.83,78.10478
1652679300000,30426.83,30447.24,30402.15,30444.66,119.33556
1652679600000,30444.66,30450.0,30391.88,30432.26,69.17778
1652679900000,30432.25,30434.07,30383.89,30385.62,106.14856
1652680200000,30385.63,30398.57,30267.98,30287.7,240.60383
1652680500000,30287.7,30314.4,30250.01,30291.11,178.41024
1652680800000,30291.12,30291.12,30150.37,30185.82,367.85318
1652681100000,30185.83,30185.83,29854.19,29876.8,1403.76592
1652681400000,29876.79,29966.62,29862.7,29946.94,435.70112
1652681700000,29946.94,29980.0,29700.01,29744.7,735.49596
1652682000000,29744.7,29744.7,29626.47,29643.72,562.62717
1652682300000,29643.73,29643.73,29376.2,29481.46,1268.15173
1652682600000,29481.46,29547.2,29395.07,29423.89,489.70129
1652682900000,29423.88,29591.62,29391.43,29554.71,402.79712
1652683200000,29554.7,29702.18,29500.34,29654.35,446.28552
1652683500000,29654.36,29665.95,29560.0,29593.85,265.07537
1652683800000,29593.85,29595.0,29484.84,29525.12,255.88713
1652684100000,29525.12,29605.51,29503.09,29578.31,285.17349
1652684400000,29578.3,29584.41,29511.91,29553.24,210.01232
1652684700000,29553.25,29568.96,29368.16,29496.46,368.34238
1652685000000,29496.47,29515.02,29407.31,29408.05,275.23396
1652685300000,29408.06,29485.36,29380.44,29394.12,224.82764
1652685600000,29394.13,29485.45,29258.0,29471.47,590.11131
1652685900000,29472.85,29565.23,29459.22,29532.0,210.55346
1652686200000,29531.99,29560.0,29476.17,29543.55,170.66022
1652686500000,29543.54,29600.0,29521.01,29590.01,177.37381
1652686800000,29590.0,29667.63,29568.16,29594.22,286.01089
1652687100000,29594.22,29741.28,29554.15,29628.72,279.97968
1652687400000,29628.72,29631.91,29550.01,29554.95,194.96871
1652687700000,29554.94,29604.98,29541.95,29593.89,174.71772
1652688000000,29593.89,29713.83,29574.06,29713.1,330.29402
